index,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,absolute_magnitude,hazardous
9334,3638334,15718065.407262648,(2013 JS17),0.0667659413,0.1492931834,70290.3731503828,23.0,False
9335,3638335,1577653.033426904,(2013 JV17),0.0073207399,0.016369672,31276.5216537258,27.8,False
9336,3638336,14335386.98783392,(2013 JR17),0.0211132445,0.0472106499,19793.8444035851,25.5,False
9337,3638337,4592579.914783509,(2013 JU17),0.0167708462,0.0375007522,25138.439064804,26.0,False
9338,3638338,14721961.871314764,(2013 JT17),0.040230458,0.0899580388,39298.5020537114,24.1,False
9339,3638339,13171520.09204938,(2013 JW17),0.0334622374,0.0748238376,42323.384287309,24.5,False
9340,3638376,9133366.803004969,(2013 JH22),0.0291443905,0.0651688382,18630.0110330446,24.8,False
9341,3638378,59562697.79334521,(2013 JJ22),0.1160259082,0.2594418179,56903.7814592058,21.8,False
9342,3638379,44314878.16608291,(2013 JK22),0.2315021222,0.5176544822,29848.4410041258,20.3,False
9343,3638380,11010036.088907449,(2013 JL22),0.1460679643,0.3266178974,74401.2640818349,21.3,True
9344,3638381,3031254.232244997,(2013 JM22),0.058150704,0.130028927,105123.5879803474,23.3,False
9345,3638430,19221353.503008947,(2013 JR22),0.1677084622,0.3750075218,82597.4441134218,21.0,False
9346,3638432,7812987.503990733,(2013 JU22),0.0253837029,0.0567596853,30765.5427769974,25.1,False
9347,3638433,16783999.02983784,(2013 JQ22),0.2368944994,0.5297122041,50440.5119111364,20.25,False
9348,3638434,58775679.4062473,(2013 JN22),0.3841978911,0.8590926012,127570.0164759572,19.2,False
9349,3638435,25796794.15332296,(2013 JT22),0.2315021222,0.5176544822,36045.0292841579,20.3,False
9350,3638466,5213263.377306458,(2013 JR28),0.1214940408,0.2716689341,61166.9823017486,21.7,True
9351,3638467,4514170.569829142,(2013 JT28),0.0121494041,0.0271668934,21952.1585893835,26.7,False
9352,3638500,66641385.51378157,(2013 JZ28),0.2914439045,0.6516883822,12393.7709629424,19.8,False
9353,3638501,36627401.97352071,(2013 JG29),0.1925550782,0.4305662442,47861.3142828335,20.7,False
9354,3638502,7638735.157025383,(2013 JE29),0.0508809225,0.1137732014,42113.6253332734,23.59,False
9355,3638504,7595885.180890655,(2013 JW28),0.0291443905,0.0651688382,28648.8789967308,24.8,False
9356,3638505,10203662.145957245,(2013 JX28),0.2538370294,0.5675968529,37391.4215334198,20.1,False
9357,3638506,886172.573403686,(2013 JD34),0.02658,0.0594346868,72990.2854599422,25.0,False
9358,3638507,25075639.968439296,(2013 JE34),0.063760979,0.1425738833,48841.9303670168,23.1,False
9359,3638508,1214827.111004299,(2013 KB),0.0096506147,0.0215794305,24352.532158753,27.2,False
9360,3638509,790543.556185951,(2013 KA),0.0069912523,0.0156329154,18655.9446699899,27.9,False
9361,3638571,57033565.75995867,(2013 JZ35),0.2783267681,0.6223575734,94416.0331344505,19.9,False
9362,3638572,22901185.82996836,(2013 JA36),0.1677084622,0.3750075218,130826.6151949062,21.0,False
9363,3638573,17703230.892457727,(2013 KR1),0.1557955241,0.3483693825,21392.7803984682,21.16,False
9364,3638574,2527071.203048999,(2013 KQ1),0.0110803882,0.0247765013,19983.4538426446,26.9,False
9365,3638575,14913097.145738112,(2013 KP1),0.02658,0.0594346868,35339.7967773726,25.0,False
9366,3638576,1845329.96827703,(2013 KS1),0.0116025908,0.0259441818,34214.6861433423,26.8,False
9367,3638577,1225521.683213155,(2013 KT1),0.0127219879,0.0284472297,20978.9284871589,26.6,False
9368,3638578,11386445.737282643,(2013 JB36),0.2111324448,0.4721064988,68311.0495966961,20.5,False
